MLS Listing,,Condo/Co-op,499 33rd #301,San Francisco,CA,94121,998000,3,2.5,Outer Richmond,1299,,2004,4,768,485,Active,,,http://www.redfin.com/CA/San-Francisco/499-33rd-Ave-94121/unit-301/home/874629,San Francisco MLS,459783,N,Y,37.7800251,-122.4934688
MLS Listing,,Multi-Family (2-4 Unit),3232-3240 26th St,San Francisco,CA,94110,1795000,6,2,Inner Mission,3347,2700,1900,4,536,,Active,,,http://www.redfin.com/CA/San-Francisco/3240-26th-St-94110/home/114078716,San Francisco MLS,459688,N,Y,37.7493433,-122.41477
MLS Listing,,Single Family Residential,2527 Quintara St,San Francisco,CA,94116,970000,2,1,Parkside,1212,2495,1950,5,800,,Active,,,http://www.redfin.com/CA/San-Francisco/2527-Quintara-St-94116/home/1725204,San Francisco MLS,459799,N,Y,37.747666,-122.492676
MLS Listing,,Single Family Residential,414 Naples St,San Francisco,CA,94112,799000,3,1.5,Excelsior,1450,2495,1926,5,551,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/414-Naples-St-94112/home/1397277,San Francisco MLS,459784,N,Y,37.722252,-122.430461
MLS Listing,,Condo/Co-op,499 33rd Ave #208,San Francisco,CA,94121,1295000,3,2.5,Outer Richmond,1544,,2004,5,839,526,Active,July-2-2017 01:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/499-33rd-Ave-94121/unit-208/home/1338724,San Francisco MLS,459360,N,Y,37.7800251,-122.4934688
MLS Listing,,Single Family Residential,43 Miramar Ave,San Francisco,CA,94112,899000,3,2,Ingleside,1758,2784,1926,5,511,,Active,,,http://www.redfin.com/CA/San-Francisco/43-Miramar-Ave-94112/home/1265942,San Francisco MLS,459018,N,Y,37.7190323,-122.4584294
MLS Listing,,Condo/Co-op,1800 Bryant St #315,San Francisco,CA,94110,989000,1,2,Inner Mission,949,,2000,6,1042,412,Active,,,http://www.redfin.com/CA/San-Francisco/1800-Bryant-St-94110/unit-315/home/1373214,San Francisco MLS,459760,N,Y,37.7640901,-122.4109297
MLS Listing,,Townhouse,125 Gilbert St #2,San Francisco,CA,94103,1100000,2,2.5,South of Market,1448,,1996,6,760,757,Active,,,http://www.redfin.com/CA/San-Francisco/125-Gilbert-St-94103/unit-2/home/12396392,San Francisco MLS,459682,N,Y,37.7731718,-122.4020063
MLS Listing,,Condo/Co-op,338 Potrero Ave #607,San Francisco,CA,94103,826000,1,1,Inner Mission,,,2016,6,,572,Active,July-2-2017 12:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/338-Potrero-Ave-94103/unit-607/home/113896120,San Francisco MLS,459756,N,Y,37.7652366,-122.4075214
MLS Listing,,Condo/Co-op,301 Mission St #606,San Francisco,CA,94105,2195000,1,2,Yerba Buena,1633,,2009,6,1344,2260,Active,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-606/home/40142635,San Francisco MLS,459690,N,Y,37.7903824,-122.3961531
MLS Listing,,Condo/Co-op,4444 18th St,San Francisco,CA,94114,949000,2,1,Eureka Valley/Dolore,915,,1900,6,1037,336,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/4444-18th-St-94114/home/22043638,San Francisco MLS,459748,N,Y,37.7608309,-122.4391095
MLS Listing,,Condo/Co-op,206 Coleman St,San Francisco,CA,94124,1000000,2,2,Hunters Point,,,2016,6,,250,Active,,,http://www.redfin.com/CA/San-Francisco/206-Coleman-St-94124/home/108519215,San Francisco MLS,459744,N,Y,37.7276,-122.368
MLS Listing,,Townhouse,1338 Filbert St Unit D,San Francisco,CA,94109,4499000,3,3.5,Russian Hill,3000,,1906,6,1500,1000,Active,,,http://www.redfin.com/CA/San-Francisco/1338-Filbert-St-94109/unit-D/home/133435761,San Francisco MLS,459689,N,Y,37.800111,-122.421504
MLS Listing,,Townhouse,1338 Filbert St Unit C,San Francisco,CA,94109,4099000,3,3.5,Russian Hill,2585,,1906,6,1586,985,Active,,,http://www.redfin.com/CA/San-Francisco/1338-Filbert-St-94109/unit-C/home/133435754,San Francisco MLS,459693,N,Y,37.800111,-122.421504
MLS Listing,,Condo/Co-op,1338 Filbert St Unit B,San Francisco,CA,94109,3999000,3,3.5,Russian Hill,2585,,1906,6,1547,985,Active,,,http://www.redfin.com/CA/San-Francisco/1338-Filbert-St-94109/unit-B/home/133435738,San Francisco MLS,459694,N,Y,37.800111,-122.421504
MLS Listing,,Vacant Land,2677 Harrison St,San Francisco,CA,94110,1295000,,,Inner Mission,,2300,,6,,,Active,,,http://www.redfin.com/CA/San-Francisco/2677-Harrison-St-94110/home/133418277,San Francisco MLS,459454,N,Y,37.7545593,-122.4121169
MLS Listing,,Townhouse,186 Carnelian Way,San Francisco,CA,94131,1488000,3,2.5,Diamond Heights,1959,,1976,6,760,799,Active,,,http://www.redfin.com/CA/San-Francisco/186-Carnelian-Way-94131/home/1836706,San Francisco MLS,459737,N,Y,37.747662,-122.440163
MLS Listing,,Condo/Co-op,60 Danvers St,San Francisco,CA,94114,1495000,3,2,Eureka Valley/Dolore,1627,,1961,6,919,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/60-Danvers-St-94114/home/114070219,San Francisco MLS,459745,N,Y,37.7605524,-122.4437508
MLS Listing,,Condo/Co-op,574 Natoma St #201,San Francisco,CA,94103,449000,0,1,South of Market,329,,2012,6,1365,331,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/574-Natoma-St-94103/unit-201/home/40298668,San Francisco MLS,459557,N,Y,37.7790286,-122.4094653
MLS Listing,,Single Family Residential,2038 Carroll Ave,San Francisco,CA,94124,688000,2,1,Silver Terrace,900,2500,1925,6,764,,Active,July-2-2017 01:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/2038-Carroll-Ave-94124/home/1751913,San Francisco MLS,459667,N,Y,37.7297728,-122.4014767
